tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
1631,2017-05-01 06:44:54,2017-05-01 07:12:06,3119,Vernon Blvd & 50 Ave,40.74232744,-73.95411749,279,Peck Slip & Front St,40.707873,-74.00167,29021,Subscriber,1970,1
117,2017-05-01 06:45:14,2017-05-01 06:47:12,3152,3 Ave & E 71 St,40.76873687,-73.96119945,3438,E 76 St & 3 Ave,40.7722485377,-73.9584213495,27681,Subscriber,1978,2
324,2017-05-01 06:45:19,2017-05-01 06:50:44,3360,Amsterdam Ave & W 79 St,40.7829391,-73.9786517,3159,W 67 St & Broadway,40.77492513,-73.98266566,26477,Subscriber,1985,1
251,2017-05-01 06:46:01,2017-05-01 06:50:13,421,Clermont Ave & Park Ave,40.69573398,-73.97129668,420,Clermont Ave & Lafayette Ave,40.68764484,-73.96968902,27174,Subscriber,1985,1
318,2017-05-01 06:46:20,2017-05-01 06:51:39,3434,W 88 St & West End Ave,40.7902541733,-73.9771834016,3360,Amsterdam Ave & W 79 St,40.7829391,-73.9786517,28688,Subscriber,1964,2
225,2017-05-01 06:46:39,2017-05-01 06:50:25,3255,8 Ave & W 31 St,40.750585347,-73.9946848154,3259,9 Ave & W 28 St,40.7493702419,-73.9992338419,14698,Subscriber,NULL,0
431,2017-05-01 06:47:31,2017-05-01 06:54:42,3119,Vernon Blvd & 50 Ave,40.74232744,-73.95411749,3123,31 St & Thomson Ave,40.74469738,-73.93540375,19756,Subscriber,1980,1
287,2017-05-01 06:47:36,2017-05-01 06:52:23,522,E 51 St & Lexington Ave,40.75714758,-73.97207836,524,W 43 St & 6 Ave,40.75527307,-73.98316936,27772,Subscriber,1975,2
201,2017-05-01 06:47:41,2017-05-01 06:51:03,3293,W 92 St & Broadway,40.7921,-73.9739,3350,W 100 St & Broadway,40.7973721,-73.97041192,18886,Subscriber,1960,1
644,2017-05-01 06:47:46,2017-05-01 06:58:30,127,Barrow St & Hudson St,40.73172428,-74.00674436,195,Liberty St & Broadway,40.70905623,-74.01043382,25787,Subscriber,1986,1
345,2017-05-01 06:47:52,2017-05-01 06:53:38,524,W 43 St & 6 Ave,40.75527307,-73.98316936,508,W 46 St & 11 Ave,40.76341379,-73.99667444,15721,Subscriber,1975,1
130,2017-05-01 06:48:08,2017-05-01 06:50:18,3124,46 Ave & 5 St,40.74731,-73.95451,3127,9 St & 44 Rd,40.74966,-73.9521,20698,Subscriber,1985,1
187,2017-05-01 06:48:23,2017-05-01 06:51:30,261,Johnson St & Gold St,40.69474881,-73.98362464,3232,Bond St & Fulton St,40.6896218879,-73.9830426872,16679,Subscriber,1977,1
505,2017-05-01 06:49:10,2017-05-01 06:57:35,3292,5 Ave & E 93 St,40.7857851,-73.957481,3341,Central Park West & W 102 St,40.795346,-73.96186,28736,Subscriber,1966,1
418,2017-05-01 06:49:20,2017-05-01 06:56:18,3447,E 71 St & 1 Ave,40.7670343231,-73.9562273026,3355,E 66 St & Madison Ave,40.7680088931,-73.9684528112,29099,Subscriber,1956,1
1136,2017-05-01 06:49:32,2017-05-01 07:08:29,3177,W 84 St & Broadway,40.7867947,-73.977112,520,W 52 St & 5 Ave,40.75992262,-73.97648516,20307,Subscriber,1978,1
897,2017-05-01 06:49:29,2017-05-01 07:04:26,3445,Riverside Dr & W 89 St,40.791811715,-73.9786022902,468,Broadway & W 56 St,40.7652654,-73.98192338,27527,Subscriber,1961,1
496,2017-05-01 06:49:58,2017-05-01 06:58:15,3415,Prospect Pl & 6 Ave,40.6793307,-73.97519523,3319,14 St & 5 Ave,40.666287,-73.98895053,16681,Subscriber,1988,1
232,2017-05-01 06:49:59,2017-05-01 06:53:52,282,Kent Ave & S 11 St,40.7076449442,-73.9684152603,3078,Broadway & Roebling St,40.7092482628,-73.9606314898,27634,Subscriber,1989,2
205,2017-05-01 06:50:24,2017-05-01 06:53:50,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,3260,Mercer St & Bleecker St,40.7270636335,-73.9966213703,25658,Subscriber,1985,1
536,2017-05-01 06:50:30,2017-05-01 06:59:26,407,Henry St & Poplar St,40.700469,-73.991454,3455,Schermerhorn St & 3 Ave,40.686808205,-73.9803618193,24865,Subscriber,1976,1
1506,2017-05-01 06:50:37,2017-05-01 07:15:43,503,E 20 St & Park Ave,40.73827428,-73.98751968,259,South St & Whitehall St,40.70122128,-74.01234218,27415,Subscriber,1975,2
299,2017-05-01 06:50:53,2017-05-01 06:55:52,3122,48 Ave & 5 St,40.7443632871,-73.955873251,3125,45 Rd & 11 St,40.74708586,-73.94977234,24952,Subscriber,1991,2
261,2017-05-01 06:51:24,2017-05-01 06:55:46,3308,Kane St & Clinton St,40.6861758,-73.99645295,143,Clinton St & Joralemon St,40.69239502,-73.99337909,16939,Subscriber,1979,2
360,2017-05-01 06:53:21,2017-05-01 06:59:22,3056,Kosciuszko St & Nostrand Ave,40.69072549,-73.95133465,3059,Pulaski St & Marcus Garvey Blvd,40.6933982,-73.939877,29568,Subscriber,1976,2
340,2017-05-01 06:53:23,2017-05-01 06:59:03,3315,Henry St & Degraw St,40.6847514,-73.99917254,3242,Schermerhorn St & Court St,40.6910292568,-73.9918336272,16231,Subscriber,1969,2
903,2017-05-01 06:53:25,2017-05-01 07:08:28,3140,1 Ave & E 78 St,40.77140426,-73.9535166,3400,E 110 St & Madison Ave,40.7961535,-73.94782145,29034,Subscriber,1990,1
485,2017-05-01 06:53:30,2017-05-01 07:01:35,3140,1 Ave & E 78 St,40.77140426,-73.9535166,3325,E 95 St & 3 Ave,40.7849032,-73.950503,25172,Subscriber,1987,2
470,2017-05-01 06:54:00,2017-05-01 07:01:50,3457,E 58 St & Madison Ave,40.7630259428,-73.9720952511,3141,1 Ave & E 68 St,40.76500525,-73.95818491,27678,Subscriber,1966,1
1059,2017-05-01 06:54:03,2017-05-01 07:11:43,282,Kent Ave & S 11 St,40.7076449442,-73.9684152603,414,Pearl St & Anchorage Pl,40.70281858,-73.98765762,17703,Subscriber,1981,1
691,2017-05-01 06:55:11,2017-05-01 07:06:43,417,Barclay St & Church St,40.71291224,-74.01020234,392,Jay St & Tech Pl,40.695065,-73.987167,15390,Subscriber,1980,1
1166,2017-05-01 06:55:17,2017-05-01 07:14:44,311,Norfolk St & Broome St,40.7172274,-73.98802084,519,Pershing Square North,40.751873,-73.977706,25811,Subscriber,1963,1
562,2017-05-01 06:55:21,2017-05-01 07:04:44,3361,Carroll St & 6 Ave,40.6740886,-73.9787282,3310,14 St & 7 Ave,40.663779,-73.98396846,16313,Subscriber,1965,2
711,2017-05-01 06:55:44,2017-05-01 07:07:36,379,W 31 St & 7 Ave,40.749156,-73.9916,339,Avenue D & E 12 St,40.72580614,-73.97422494,27732,Subscriber,1977,1
706,2017-05-01 06:55:54,2017-05-01 07:07:40,3443,W 52 St & 6 Ave,40.7613298312,-73.979820013,525,W 34 St & 11 Ave,40.75594159,-74.0021163,29055,Customer,NULL,0
147,2017-05-01 06:56:13,2017-05-01 06:58:41,3360,Amsterdam Ave & W 79 St,40.7829391,-73.9786517,3169,Riverside Dr & W 82 St,40.78720869,-73.98128127,28685,Subscriber,1967,1
328,2017-05-01 06:56:22,2017-05-01 07:01:51,2001,Sands St & Navy St,40.699773,-73.979927,430,York St & Jay St,40.7014851,-73.98656928,21159,Subscriber,1956,1
2118,2017-05-01 06:57:03,2017-05-01 07:32:22,3409,Bergen St & Smith St,40.6867443,-73.99063168,448,W 37 St & 10 Ave,40.75660359,-73.9979009,25474,Subscriber,1980,1
277,2017-05-01 06:57:14,2017-05-01 07:01:52,3101,N 12 St & Bedford Ave,40.72079821,-73.95484712,539,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,15556,Subscriber,1991,2
1749,2017-05-01 06:57:55,2017-05-01 07:27:04,3016,Kent Ave & N 7 St,40.720367753,-73.9616507292,3428,8 Ave & W 16 St,40.740983,-74.001702,27456,Subscriber,1973,1
616,2017-05-01 06:58:25,2017-05-01 07:08:41,3048,Putnam Ave & Nostrand Ave,40.68402,-73.94977,324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,21391,Subscriber,1992,1
341,2017-05-01 06:58:38,2017-05-01 07:04:19,3326,Clinton St & Centre St,40.67434,-74.00194698,3384,Smith St & 3 St,40.6787242,-73.99599099,29052,Subscriber,1964,2
745,2017-05-01 06:59:05,2017-05-01 07:11:31,3347,Van Brunt St & Wolcott St,40.6773429,-74.01275056,143,Clinton St & Joralemon St,40.69239502,-73.99337909,26335,Subscriber,1996,2
211,2017-05-01 06:59:17,2017-05-01 07:02:49,3175,W 70 St & Amsterdam Ave,40.77748046,-73.98288594,3173,Riverside Blvd & W 67 St,40.7775070275,-73.9888858795,19251,Subscriber,1985,1
156,2017-05-01 06:59:41,2017-05-01 07:02:17,319,Fulton St & Broadway,40.711066,-74.009447,306,Cliff St & Fulton St,40.70823502,-74.00530063,26386,Subscriber,1970,1
251,2017-05-01 06:59:55,2017-05-01 07:04:07,3298,Warren St & Court St,40.686371,-73.99383324,3382,Carroll St & Smith St,40.680611,-73.99475825,24840,Subscriber,1952,1
378,2017-05-01 07:00:02,2017-05-01 07:06:21,334,W 20 St & 7 Ave,40.74238787,-73.99726235,3244,University Pl & E 8 St,40.7314372409,-73.9949034154,26943,Subscriber,1966,1
1567,2017-05-01 07:01:13,2017-05-01 07:27:21,3058,Lewis Ave & Kosciuszko St,40.69237074,-73.93705428,2005,Railroad Ave & Kay Ave,40.70531194,-73.97100056,18270,Subscriber,1962,1
222,2017-05-01 07:01:19,2017-05-01 07:05:01,365,Fulton St & Grand Ave,40.68223166,-73.9614583,344,Monroe St & Bedford Ave,40.6851443,-73.95380904,27476,Subscriber,1988,1
193,2017-05-01 07:01:44,2017-05-01 07:04:57,225,W 14 St & The High Line,40.74195138,-74.00803013,3428,8 Ave & W 16 St,40.740983,-74.001702,28413,Subscriber,1982,0
219,2017-05-01 07:02:01,2017-05-01 07:05:40,365,Fulton St & Grand Ave,40.68223166,-73.9614583,275,Washington Ave & Greene Ave,40.68650065,-73.96563307,27502,Subscriber,1991,1
615,2017-05-01 07:02:17,2017-05-01 07:12:33,3042,Fulton St & Utica Ave,40.6794268,-73.9298911,396,Lefferts Pl & Franklin Ave,40.680342423,-73.9557689392,27237,Subscriber,1963,1
360,2017-05-01 07:03:51,2017-05-01 07:09:52,3336,E 97 St & Madison Ave,40.787801,-73.953559,3292,5 Ave & E 93 St,40.7857851,-73.957481,19054,Customer,NULL,0
383,2017-05-01 07:04:30,2017-05-01 07:10:53,3392,Commerce St & Van Brunt St,40.6812117,-74.00860912,3315,Henry St & Degraw St,40.6847514,-73.99917254,28241,Subscriber,1992,2
85,2017-05-01 07:04:35,2017-05-01 07:06:01,3162,W 78 St & Broadway,40.78339981,-73.98093133,3178,Riverside Dr & W 78 St,40.78414472,-73.98362492,28601,Subscriber,1962,1
638,2017-05-01 07:04:57,2017-05-01 07:15:35,3223,E 55 St & 3 Ave,40.7589965596,-73.9686539769,477,W 41 St & 8 Ave,40.75640548,-73.9900262,25510,Subscriber,1968,1
167,2017-05-01 07:05:20,2017-05-01 07:08:07,347,Greenwich St & W Houston St,40.728846,-74.008591,328,Watts St & Greenwich St,40.72405549,-74.00965965,28265,Subscriber,1987,1
300,2017-05-01 07:05:49,2017-05-01 07:10:50,3106,Driggs Ave & N Henry St,40.72325,-73.94308,3090,N 8 St & Driggs Ave,40.71774592,-73.95600096,16021,Subscriber,1994,1
353,2017-05-01 07:07:05,2017-05-01 07:12:59,3095,Graham Ave & Herbert St,40.71929301,-73.94500379,3085,Roebling St & N 4 St,40.71469,-73.95739,26573,Subscriber,1989,1
396,2017-05-01 07:07:14,2017-05-01 07:13:51,3312,1 Ave & E 94 St,40.7817212,-73.94594,3336,E 97 St & Madison Ave,40.787801,-73.953559,29058,Subscriber,1967,1
1632,2017-05-01 07:07:36,2017-05-01 07:34:48,3016,Kent Ave & N 7 St,40.720367753,-73.9616507292,3221,47 Ave & 31 St,40.743,-73.93561,29106,Subscriber,1956,2
300,2017-05-01 07:07:49,2017-05-01 07:12:49,3347,Van Brunt St & Wolcott St,40.6773429,-74.01275056,3422,Columbia St & Degraw St,40.6859296,-74.00242364,26378,Subscriber,1963,1
473,2017-05-01 07:08:08,2017-05-01 07:16:01,3231,E 67 St & Park Ave,40.7678008015,-73.9659208059,359,E 47 St & Park Ave,40.75510267,-73.97498696,27125,Subscriber,1972,1
461,2017-05-01 07:08:11,2017-05-01 07:15:53,3389,Carroll St & Columbia St,40.6830456,-74.00348559,143,Clinton St & Joralemon St,40.69239502,-73.99337909,25391,Subscriber,1974,2
267,2017-05-01 07:08:23,2017-05-01 07:12:51,278,Concord St & Bridge St,40.69766564,-73.98476437,217,Old Fulton St,40.70277159,-73.99383605,27873,Subscriber,1982,1
177,2017-05-01 07:08:45,2017-05-01 07:11:43,3078,Broadway & Roebling St,40.7092482628,-73.9606314898,481,S 3 St & Bedford Ave,40.71260486,-73.96264403,24993,Subscriber,1982,1
174,2017-05-01 07:09:02,2017-05-01 07:11:57,3364,Carroll St & 5 Ave,40.6751622,-73.9814832,3417,Baltic St & 5 Ave,40.6795766,-73.97854971,17722,Subscriber,1968,1
996,2017-05-01 07:08:57,2017-05-01 07:25:33,317,E 6 St & Avenue B,40.72453734,-73.98185424,337,Old Slip & Front St,40.7037992,-74.00838676,28394,Subscriber,1988,1
278,2017-05-01 07:09:22,2017-05-01 07:14:01,3002,South End Ave & Liberty St,40.711512,-74.015756,427,Bus Slip & State St,40.701907,-74.013942,25146,Subscriber,1958,1
322,2017-05-01 07:09:27,2017-05-01 07:14:50,3057,Kosciuszko St & Tompkins Ave,40.69128258,-73.9452416,344,Monroe St & Bedford Ave,40.6851443,-73.95380904,26937,Subscriber,1980,2
530,2017-05-01 07:09:41,2017-05-01 07:18:32,3404,7 St & 5 Ave,40.6704922,-73.98541675,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,17797,Subscriber,NULL,0
636,2017-05-01 07:10:15,2017-05-01 07:20:51,3318,2 Ave & E 96 St,40.7839636,-73.9471673,3156,E 72 St & York Ave,40.76663814,-73.95348296,21470,Subscriber,1993,2
329,2017-05-01 07:10:31,2017-05-01 07:16:00,3309,E 97 St & 3 Ave,40.7859201,-73.94860294,3290,E 89 St & York Ave,40.7779453,-73.946041,17823,Subscriber,1986,1
456,2017-05-01 07:11:59,2017-05-01 07:19:35,3325,E 95 St & 3 Ave,40.7849032,-73.950503,3290,E 89 St & York Ave,40.7779453,-73.946041,27659,Subscriber,1978,0
1048,2017-05-01 07:12:04,2017-05-01 07:29:33,400,Pitt St & Stanton St,40.71926081,-73.98178024,3462,E 44 St & 2 Ave,40.7511838746,-73.9713871479,27096,Subscriber,1988,1
136,2017-05-01 07:13:22,2017-05-01 07:15:38,3419,Douglass St & 4 Ave,40.6792788,-73.98154004,467,Dean St & 4 Ave,40.68312489,-73.97895137,28488,Subscriber,1982,1
377,2017-05-01 07:13:38,2017-05-01 07:19:55,3376,E 65 St & 2 Ave,40.7647185194,-73.9622206986,2023,E 55 St & Lexington Ave,40.75968085,-73.97031366,25351,Subscriber,1984,2
569,2017-05-01 07:13:51,2017-05-01 07:23:21,3397,Court St & Nelson St,40.6763947,-73.99869893,143,Clinton St & Joralemon St,40.69239502,-73.99337909,25967,Subscriber,1984,2
1023,2017-05-01 07:13:55,2017-05-01 07:30:59,3330,Henry St & Bay St,40.6725058,-74.00494695,3455,Schermerhorn St & 3 Ave,40.686808205,-73.9803618193,27423,Subscriber,1987,1
168,2017-05-01 07:14:11,2017-05-01 07:16:59,3365,3 St & 7 Ave,40.6703837,-73.97839676,3416,7 Ave & Park Pl,40.6776147,-73.97324283,26934,Subscriber,1981,1
3402,2017-05-01 07:14:32,2017-05-01 08:11:15,3111,Norman Ave & Leonard St - 2,40.7258483,-73.95064893,3245,"Industry City, Building 1 Basement",40.6559491778,-74.008358717,25141,Subscriber,1992,2
1343,2017-05-01 07:15:03,2017-05-01 07:37:27,3168,Central Park West & W 85 St,40.78472675,-73.96961715,3441,10 Hudson Yards,40.752957,-74.00264,16980,Subscriber,1972,1
1894,2017-05-01 07:15:10,2017-05-01 07:46:44,3235,E 41 St & Madison Ave,40.7521652806,-73.979921937,304,Broadway & Battery Pl,40.70463334,-74.01361706,25580,Subscriber,1986,1
231,2017-05-01 07:15:23,2017-05-01 07:19:15,455,1 Ave & E 44 St,40.75001986,-73.96905301,228,E 48 St & 3 Ave,40.7546011026,-73.971878855,19104,Subscriber,1976,1
1776,2017-05-01 07:16:03,2017-05-01 07:45:40,445,E 10 St & Avenue A,40.72740794,-73.98142006,3288,E 88 St & 1 Ave,40.778301,-73.9488134,26052,Subscriber,1967,1
326,2017-05-01 07:16:40,2017-05-01 07:22:06,3072,Leonard St & Boerum St,40.70583339,-73.94644578,3453,Devoe St & Lorimer St,40.7133522622,-73.9491033554,25233,Subscriber,1982,2
210,2017-05-01 07:16:42,2017-05-01 07:20:12,3241,Monroe St & Tompkins Ave,40.686203,-73.944694,437,Macon St & Nostrand Ave,40.6809833854,-73.9500479759,28422,Subscriber,1987,1
209,2017-05-01 07:17:13,2017-05-01 07:20:42,3335,Union St & 4 Ave,40.6772744,-73.98282002,467,Dean St & 4 Ave,40.68312489,-73.97895137,27816,Subscriber,1970,1
1329,2017-05-01 07:17:31,2017-05-01 07:39:41,3255,8 Ave & W 31 St,40.750585347,-73.9946848154,3162,W 78 St & Broadway,40.78339981,-73.98093133,18174,Subscriber,1968,2
229,2017-05-01 07:17:36,2017-05-01 07:21:25,3050,Putnam Ave & Throop Ave,40.6851532,-73.94111,437,Macon St & Nostrand Ave,40.6809833854,-73.9500479759,24892,Subscriber,1987,1
214,2017-05-01 07:17:48,2017-05-01 07:21:23,3315,Henry St & Degraw St,40.6847514,-73.99917254,3298,Warren St & Court St,40.686371,-73.99383324,20854,Subscriber,1976,2
1538,2017-05-01 07:18:22,2017-05-01 07:44:01,3403,4 Ave & 9 St,40.6705135,-73.98876585,152,Warren St & Church St,40.71473993,-74.00910627,27706,Subscriber,1990,1
1237,2017-05-01 07:18:30,2017-05-01 07:39:08,3367,5 Ave & E 103 St,40.7922553,-73.95249933,468,Broadway & W 56 St,40.7652654,-73.98192338,25563,Subscriber,1982,1
256,2017-05-01 07:18:31,2017-05-01 07:22:47,223,W 13 St & 7 Ave,40.73781509,-73.99994661,280,E 10 St & 5 Ave,40.73331967,-73.99510132,27359,Subscriber,1965,1
683,2017-05-01 07:18:35,2017-05-01 07:29:59,3354,3 St & Prospect Park West,40.668132,-73.97363831,3049,Cambridge Pl & Gates Ave,40.68488,-73.96304,29385,Subscriber,1957,2
120,2017-05-01 07:18:47,2017-05-01 07:20:47,314,Cadman Plaza West & Montague St,40.69383,-73.990539,406,Hicks St & Montague St,40.69512845,-73.99595065,14651,Subscriber,1973,1
124,2017-05-01 07:18:06,2017-05-01 07:20:10,3310,14 St & 7 Ave,40.663779,-73.98396846,3306,10 St & 7 Ave,40.6662078,-73.98199886,16313,Subscriber,1985,1
1485,2017-05-01 07:19:24,2017-05-01 07:44:09,229,Great Jones St,40.72743423,-73.99379025,3284,E 88 St & Park Ave,40.7814107002,-73.9559590816,25956,Subscriber,1962,1
2257,2017-05-01 07:19:38,2017-05-01 07:57:15,3331,Riverside Dr & W 104 St,40.8013434,-73.9711457439,195,Liberty St & Broadway,40.70905623,-74.01043382,29375,Subscriber,1985,1
134,2017-05-01 07:20:09,2017-05-01 07:22:24,3346,Berkeley Pl & 7 Ave,40.6751468387,-73.9752320945,3416,7 Ave & Park Pl,40.6776147,-73.97324283,14694,Subscriber,1969,1
921,2017-05-01 07:20:26,2017-05-01 07:35:47,3122,48 Ave & 5 St,40.7443632871,-73.955873251,3130,21 St & Queens Plaza North,40.75325964,-73.94335788,19482,Subscriber,1980,0
1287,2017-05-01 07:20:35,2017-05-01 07:42:03,3414,Bergen St & Flatbush Ave,40.6809447235,-73.9756733179,361,Allen St & Hester St,40.71605866,-73.99190759,27387,Customer,NULL,0
276,2017-05-01 07:20:48,2017-05-01 07:25:24,436,Hancock St & Bedford Ave,40.68216564,-73.95399026,3056,Kosciuszko St & Nostrand Ave,40.69072549,-73.95133465,20905,Subscriber,1982,1
229,2017-05-01 07:20:53,2017-05-01 07:24:43,366,Clinton Ave & Myrtle Ave,40.693261,-73.968896,241,DeKalb Ave & S Portland Ave,40.68981035,-73.97493121,27506,Subscriber,1978,1
273,2017-05-01 07:21:14,2017-05-01 07:25:47,3357,W 106 St & Amsterdam Ave,40.8008363,-73.9664492472,3295,Central Park W & W 96 St,40.79127,-73.964839,19242,Subscriber,1946,1
796,2017-05-01 07:21:30,2017-05-01 07:34:46,411,E 6 St & Avenue D,40.72228087,-73.97668709,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,19592,Subscriber,1994,1
205,2017-05-01 07:21:48,2017-05-01 07:25:14,390,Duffield St & Willoughby St,40.69221589,-73.9842844,392,Jay St & Tech Pl,40.695065,-73.987167,18799,Subscriber,1993,2
937,2017-05-01 07:22:03,2017-05-01 07:37:40,120,Lexington Ave & Classon Ave,40.68676793,-73.95928168,282,Kent Ave & S 11 St,40.7076449442,-73.9684152603,21204,Subscriber,1969,1
164,2017-05-01 07:22:04,2017-05-01 07:24:49,3102,Driggs Ave & Lorimer St,40.72179134,-73.9504154,3090,N 8 St & Driggs Ave,40.71774592,-73.95600096,18922,Subscriber,1991,1
204,2017-05-01 07:22:11,2017-05-01 07:25:36,406,Hicks St & Montague St,40.69512845,-73.99595065,216,Columbia Heights & Cranberry St,40.70037867,-73.99548059,20881,Subscriber,1973,1
1021,2017-05-01 07:23:23,2017-05-01 07:40:24,488,W 39 St & 9 Ave,40.75645824,-73.99372222,302,Avenue D & E 3 St,40.72082834,-73.97793172,28930,Subscriber,1982,1
273,2017-05-01 07:23:31,2017-05-01 07:28:05,3407,Union St & Nevins St,40.6790979972,-73.9876547456,3381,3 St & Hoyt St,40.6777287,-73.99364123,19483,Subscriber,1972,2
1213,2017-05-01 07:23:44,2017-05-01 07:43:57,388,W 26 St & 10 Ave,40.749717753,-74.002950346,249,Harrison St & Hudson St,40.71870987,-74.0090009,18457,Subscriber,1936,1
393,2017-05-01 07:24:26,2017-05-01 07:30:59,3053,Marcy Ave & Lafayette Ave,40.6900815,-73.947915,437,Macon St & Nostrand Ave,40.6809833854,-73.9500479759,25381,Subscriber,1985,2
1014,2017-05-01 07:24:31,2017-05-01 07:41:26,430,York St & Jay St,40.7014851,-73.98656928,306,Cliff St & Fulton St,40.70823502,-74.00530063,27727,Subscriber,1997,2
413,2017-05-01 07:24:34,2017-05-01 07:31:27,3338,2 Ave & E 99 St,40.7862586,-73.94552579,3238,E 80 St & 2 Ave,40.7739139024,-73.9543953538,27216,Subscriber,1961,1
718,2017-05-01 07:24:45,2017-05-01 07:36:43,3131,E 68 St & 3 Ave,40.7671284035,-73.9622461796,3327,3 Ave & E 100 St,40.7877214,-73.94728331,29384,Subscriber,1991,2
768,2017-05-01 07:24:45,2017-05-01 07:37:34,3050,Putnam Ave & Throop Ave,40.6851532,-73.94111,3076,Scholes St & Manhattan Ave,40.70870368,-73.9448625,26530,Subscriber,1988,2
610,2017-05-01 07:25:29,2017-05-01 07:35:39,3405,5 St & 6 Ave,40.6704836,-73.98208968,274,Lafayette Ave & Fort Greene Pl,40.68691865,-73.976682,27092,Subscriber,1961,2
225,2017-05-01 07:26:15,2017-05-01 07:30:00,344,Monroe St & Bedford Ave,40.6851443,-73.95380904,365,Fulton St & Grand Ave,40.68223166,-73.9614583,28815,Subscriber,1988,1
564,2017-05-01 07:26:29,2017-05-01 07:35:54,3061,Throop Ave & Myrtle Ave,40.69622937,-73.94371094,366,Clinton Ave & Myrtle Ave,40.693261,-73.968896,20697,Subscriber,1992,1
526,2017-05-01 07:26:33,2017-05-01 07:35:20,397,Fulton St & Clermont Ave,40.68415748,-73.96922273,3416,7 Ave & Park Pl,40.6776147,-73.97324283,15212,Subscriber,1981,1
1905,2017-05-01 07:27:22,2017-05-01 07:59:07,307,Canal St & Rutgers St,40.71427487,-73.98990025,3344,Pioneer St & Van Brunt St,40.679043,-74.011169,28441,Subscriber,1962,1
1152,2017-05-01 07:27:32,2017-05-01 07:46:45,339,Avenue D & E 12 St,40.72580614,-73.97422494,490,8 Ave & W 33 St,40.751551,-73.993934,27579,Subscriber,1952,1
1112,2017-05-01 07:27:45,2017-05-01 07:46:18,3002,South End Ave & Liberty St,40.711512,-74.015756,342,Columbia St & Rivington St,40.71739973,-73.98016555,27200,Subscriber,1975,2
440,2017-05-01 07:28:02,2017-05-01 07:35:22,3312,1 Ave & E 94 St,40.7817212,-73.94594,3390,E 109 St & 3 Ave,40.79329668,-73.9432083,20241,Subscriber,1985,1
403,2017-05-01 07:28:57,2017-05-01 07:35:41,389,Broadway & Berry St,40.71044554,-73.96525063,3077,Stagg St & Union Ave,40.70877084,-73.95095259,16437,Subscriber,1989,2
1137,2017-05-01 07:29:19,2017-05-01 07:48:16,3328,W 100 St & Manhattan Ave,40.795,-73.9645,305,E 58 St & 3 Ave,40.76095756,-73.96724467,28428,Subscriber,1988,1
239,2017-05-01 07:29:44,2017-05-01 07:33:44,516,E 47 St & 1 Ave,40.75206862,-73.96784384,440,E 45 St & 3 Ave,40.75255434,-73.97282625,29357,Subscriber,1949,1
397,2017-05-01 07:30:04,2017-05-01 07:36:42,3391,E 106 St & 1 Ave,40.7892529,-73.93956237,3318,2 Ave & E 96 St,40.7839636,-73.9471673,28421,Subscriber,1959,1
160,2017-05-01 07:30:10,2017-05-01 07:32:51,539,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,460,S 4 St & Wythe Ave,40.71285887,-73.96590294,15556,Subscriber,1957,1
372,2017-05-01 07:30:41,2017-05-01 07:36:54,350,Clinton St & Grand St,40.71559509,-73.9870295,341,Stanton St & Mangin St,40.71782143,-73.97628939,28443,Subscriber,1967,1
1511,2017-05-01 07:31:02,2017-05-01 07:56:14,3396,Clinton St & 4 Place,40.6783563,-74.00014502,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,25134,Subscriber,1976,1
685,2017-05-01 07:31:07,2017-05-01 07:42:32,3429,Hanson Pl & Ashland Pl,40.6850680731,-73.977907598,3388,President St & Henry St,40.6828003,-73.99990419,26891,Subscriber,1983,1
1292,2017-05-01 07:31:18,2017-05-01 07:52:50,2003,1 Ave & E 18 St,40.733812192,-73.9805442095,261,Johnson St & Gold St,40.69474881,-73.98362464,14891,Subscriber,1985,1
1076,2017-05-01 07:31:39,2017-05-01 07:49:35,3112,Milton St & Franklin St,40.72906,-73.95779,3069,Lorimer St & Broadway,40.70411791,-73.94818595,20725,Subscriber,1983,1
1845,2017-05-01 07:31:47,2017-05-01 08:02:32,3130,21 St & Queens Plaza North,40.75325964,-73.94335788,248,Laight St & Hudson St,40.72185379,-74.00771779,27660,Subscriber,1981,1
2426,2017-05-01 07:31:51,2017-05-01 08:12:17,3416,7 Ave & Park Pl,40.6776147,-73.97324283,3120,Center Blvd & Borden Ave,40.74161,-73.96044,27789,Subscriber,1991,1
866,2017-05-01 07:31:59,2017-05-01 07:46:26,3348,Coffey St & Conover St,40.677236,-74.015665,3402,Court St & State St,40.6902375,-73.99203074,17174,Subscriber,1968,2
392,2017-05-01 07:32:06,2017-05-01 07:38:38,353,S Portland Ave & Hanson Pl,40.68539567,-73.97431458,390,Duffield St & Willoughby St,40.69221589,-73.9842844,16410,Subscriber,1971,1
376,2017-05-01 07:32:46,2017-05-01 07:39:02,3393,Richards St & Delavan St,40.6794327,-74.00785041,3311,Columbia St & Kane St,40.68763155,-74.0016256,16830,Subscriber,1973,2
